Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5130;4412;5848;100;30;30;0;0;100;Totalt i retning Tomasjord;4669;460;175;134;76;75;70;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5130;4412;5848;100;30;30;0;0;100;Totalt;4669;460;175;134;76;75;70;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;922;626;1218;100;31;31;0;1;99,9;1;846;75;52;16;3;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;4671;4170;5172;100;31;31;0;1;100;3;4187;482;151;164;81;85;80;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;2;0;4;100;31;31;0;0;100;Totalt i retning Tromsøya;0;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5590;4945;6235;100;31;31;0;1;100;Totalt i retning Tomasjord;5033;556;202;179;84;91;85;6
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5592;4946;6238;100;31;31;0;1;100;Totalt;5033;557;202;180;84;91;85;6
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;1015;733;1297;100;30;30;0;1;99,9;1;932;83;57;19;3;3;3;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5138;4602;5674;100;30;30;0;0;100;3;4525;613;195;225;94;98;93;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;0;-1;1;100;30;30;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6152;5443;6861;100;30;30;0;0;100;Totalt i retning Tomasjord;5456;696;252;245;98;102;96;6
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6153;5444;6862;100;30;30;0;1;100;Totalt;5457;696;252;245;98;102;96;6
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;385;317;453;100;31;31;0;0;100;1;355;30;23;6;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3592;3252;3932;100;31;31;0;0;100;3;3170;422;138;156;57;70;65;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3977;3570;4384;100;31;31;0;0;100;Totalt i retning Tomasjord;3525;452;161;162;58;71;66;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3977;3570;4384;100;31;31;0;0;100;Totalt;3525;452;161;162;58;71;66;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;753;611;895;100;31;31;0;0;100;1;693;60;42;14;1;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;4641;4190;5092;100;31;31;0;0;100;3;4114;526;172;196;72;86;81;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5394;4817;5971;100;31;31;0;0;100;Totalt i retning Tomasjord;4808;586;214;211;73;88;83;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5394;4817;5971;100;31;31;0;0;100;Totalt;4808;586;214;211;73;88;83;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;828;691;965;100;30;30;0;0;100;1;772;55;43;10;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5067;4615;5519;100;30;30;0;1;100;3;4482;585;200;207;87;91;86;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;0;0;0;100;30;30;0;0;-;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5894;5307;6481;100;30;30;0;0;100;Totalt i retning Tomasjord;5254;640;243;217;88;91;86;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5894;5307;6481;100;30;30;0;0;100;Totalt;5254;640;243;217;88;91;86;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;871;637;1105;100;31;31;0;1;99,9;1;801;70;51;14;2;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;4697;4248;5146;100;31;31;0;1;100;3;4194;501;163;176;79;84;79;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;1;-1;3;100;31;31;0;1;0;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5566;4987;6145;100;31;31;0;1;100;Totalt i retning Tomasjord;4995;570;213;190;81;86;81;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5567;4988;6146;100;31;31;0;1;100;Totalt;4995;571;213;191;81;86;81;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;745;614;876;100;30;30;0;0;100;1;698;47;40;5;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;4942;4483;5401;100;30;30;0;0;100;3;4405;537;194;170;82;90;85;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;0;0;0;100;30;30;0;0;-;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5687;5115;6259;100;30;30;0;1;100;Totalt i retning Tomasjord;5103;583;234;175;83;90;85;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5687;5115;6259;100;30;30;0;1;100;Totalt;5103;583;234;175;83;90;85;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;718;518;918;100;31;31;0;0;100;1;669;49;39;7;2;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4343;3874;4812;100;31;31;0;0;100;3;3952;391;134;116;70;70;66;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5061;4473;5649;100;31;31;0;0;100;Totalt i retning Tomasjord;4621;440;173;123;72;72;67;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5062;4474;5650;100;31;31;0;1;100;Totalt;4621;440;173;123;72;72;67;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;692;519;865;100;31;31;0;1;99,9;1;626;66;47;13;2;3;3;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4102;3726;4478;100;31;31;0;1;100;3;3686;415;135;123;80;78;73;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;1;-1;3;100;31;31;0;1;0;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4793;4312;5274;100;31;31;0;1;100;Totalt i retning Tomasjord;4312;480;182;135;82;81;76;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4794;4313;5275;100;31;31;0;1;100;Totalt;4312;481;182;136;82;81;76;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;732;489;975;100;28;28;0;0;100;1;662;69;50;12;3;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3974;3570;4378;100;28;28;0;1;100;3;3570;403;131;120;77;74;70;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;0;0;0;100;28;28;0;0;-;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4705;4218;5192;100;28;28;0;0;100;Totalt i retning Tomasjord;4233;472;181;132;80;79;74;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4705;4218;5192;100;28;28;0;0;100;Totalt;4233;472;181;132;80;79;74;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;646;542;750;100;31;31;0;0;100;1;598;48;40;6;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4399;4051;4747;100;31;31;0;0;100;3;3929;470;156;140;87;86;81;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5044;4595;5493;100;31;31;0;0;100;Totalt i retning Tomasjord;4527;517;196;147;88;87;82;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5045;4596;5494;100;31;31;0;0;100;Totalt;4527;518;196;147;88;87;82;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;544;387;701;100;30;30;0;0;100;1;499;45;35;8;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3888;3394;4382;100;30;30;0;0;100;3;3522;365;116;116;65;67;63;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;1;0;2;100;30;30;0;1;0;Totalt i retning Tromsøya;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4431;3808;5054;100;30;30;0;0;100;Totalt i retning Tomasjord;4021;410;151;124;66;70;65;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4432;3809;5055;100;30;30;0;1;100;Totalt;4021;410;151;124;66;70;65;5
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8347;7867;8827;100;31;31;0;9;99,9;1;7844;494;108;96;278;12;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8169;7661;8677;100;31;31;0;2;100;2;7307;860;379;153;287;40;40;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8174;7665;8683;100;31;31;0;2;100;Totalt i retning TROMSDALEN;7310;862;380;153;288;40;40;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;8343;7864;8822;100;31;31;0;10;99,9;Totalt i retning TROMSØYA;7842;492;106;95;278;12;11;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;16517;15531;17503;100;31;31;0;12;99,9;Totalt;15152;1354;487;249;565;52;51;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;9101;8727;9475;100;28;28;0;11;99,9;1;8549;541;123;107;294;17;16;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;8900;8506;9294;100;28;28;0;4;100;2;7966;930;416;164;304;46;46;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;8907;8512;9302;100;28;28;0;4;100;Totalt i retning TROMSDALEN;7969;934;418;165;304;47;47;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;9095;8721;9469;100;28;28;0;12;99,9;Totalt i retning TROMSØYA;8546;538;121;106;294;16;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;18001;17236;18766;100;28;28;0;15;99,9;Totalt;16515;1472;539;271;598;64;62;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9450;9138;9762;100;31;31;0;12;99,9;1;8874;565;136;113;298;18;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9297;8964;9630;100;31;31;0;2;100;2;8311;984;452;173;305;54;54;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9301;8967;9635;100;31;31;0;2;100;Totalt i retning TROMSDALEN;8313;986;453;174;305;54;54;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;9446;9134;9758;100;31;31;0;12;99,9;Totalt i retning TROMSØYA;8872;562;134;113;298;18;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;18747;18108;19386;100;31;31;0;14;99,9;Totalt;17185;1548;587;286;602;72;71;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;9061;8438;9684;100;30;30;0;9;99,9;1;8537;516;123;115;263;15;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;8928;8250;9606;100;30;30;0;2;100;2;8048;878;399;163;268;48;48;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;8931;8253;9609;100;30;30;0;2;100;Totalt i retning TROMSDALEN;8049;880;400;164;269;48;48;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;9058;8435;9681;100;30;30;0;9;99,9;Totalt i retning TROMSØYA;8536;514;122;115;262;15;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;17989;16707;19271;100;30;30;0;11;99,9;Totalt;16585;1394;522;278;530;63;62;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9862;9339;10385;100;31;31;0;12;99,9;1;9242;607;172;141;275;20;19;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9785;9219;10351;100;31;31;0;5;99,9;2;8759;1022;472;212;283;54;54;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9796;9230;10362;100;31;31;0;5;99,9;Totalt i retning TROMSDALEN;8766;1025;473;213;284;54;54;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;9851;9328;10374;100;31;31;0;12;99,9;Totalt i retning TROMSØYA;9236;604;171;140;274;19;18;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;19647;18563;20731;100;31;31;0;17;99,9;Totalt;18001;1629;644;353;558;74;73;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;10248;9777;10719;100;30;30;0;16;99,8;1;9532;700;229;176;274;22;21;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;10155;9642;10668;100;30;30;0;8;99,9;2;8976;1171;557;259;297;59;58;1
